"Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Category","Outler_Age"
10.5,"2",0.142419608,"2",161.1578,"1","3","2",1765.0358,"Food",30
9.5,"1",0.031410378,"7",110.3228,"2","3","3",2763.07,"Food",8
16.25,"1",0.077790204,"4",93.0804,"2","3","4",2940.1728,"Food",32
11.8,"2",0.014166739,"6",178.2344,"3","2","2",2854.9504,"Food",10
12.5,"2",0.110215444,"7",81.8592,"3","2","2",1238.388,"Food",15
19.35,"1",0.016679143,"6",119.3098,"2","3","3",1928.1568,"Food",8
20.2,"2",0.117339056,"1",195.011,"3","2","2",2749.754,"Food",13
20.2,"1",0.112227747,"10",123.5046,"1","3","2",2739.1012,"Non Consumable",30
16.2,"1",0.062724117,"4",100.57,"2","3","4",5093.37,"Food",32
6.8,"1",0.037555348,"1",49.6034,"2","1","2",972.068,"Food",18
15.2,"1",0.112349962,"15",39.1848,"2","3","4",559.272,"Drinks",32
7.07,"1",0.093217569,"14",116.7834,"2","3","4",4952.8862,"Food",32
8.43,"1",0.177661246,"10",170.5422,"3","2","2",3621.2862,"Non Consumable",13
9.3,"1",0.11184963,"2",64.6826,"3","2","2",774.9912,"Food",10
11.35,"2",0.06321435,"5",88.3856,"3","2","2",1318.284,"Food",13
20.1,"1",0.077892365,"9",59.3536,"3","2","2",918.804,"Non Consumable",10
11.35,"1",0.051564827,"14",49.0008,"1","3","1",101.2016,"Food",19
18.7,"2",0.070349402,"6",228.601,"2","3","4",7350.432,"Food",32
9.8,"1",0.024521239,"9",117.5492,"3","2","2",1390.1904,"Non Consumable",10
20.35,"1",0.021447102,"10",76.3328,"3","2","2",1312.9576,"Non Consumable",10
18.2,"2",0.026059557,"1",241.2196,"3","2","2",6507.5292,"Food",13
18.35,"1",0.015301418,"8",105.2938,"3","2","2",2036.6822,"Drinks",13
12.1,"1",0.0648003527697595,"8",179.866,"3","2","2",3595.32,"Drinks",15
10.695,"2",0.060615254,"3",174.0712,"1","3","2",2460.7968,"Food",30
9.3,"1",0.066459891,"6",184.2292,"2","3","4",4560.73,"Food",32
11.8,"2",0.076876046,"14",33.1558,"3","2","2",543.2928,"Food",15
13.8,"1",0.14215211,"5",263.5884,"3","2","2",2384.8956,"Food",10
15,"1",0.058632705,"14",46.4744,"2","3","3",543.2928,"Food",8
5.63,"2",0.024541277,"11",105.1306,"3","1","2",3135.918,"Food",20
7.55,"2",0.030992735,"7",124.3072,"2","1","2",2695.1584,"Food",18
18.85,"1",0.036241797,"11",57.3562,"3","2","2",1007.3554,"Food",10
7.22,"2",0.038398937,"1",61.951,"3","2","2",1518.024,"Food",15
17.85,"1",0.011258035,"14",211.656,"3","2","2",2556.672,"Food",15
8.895,"1",0.072511335,"3",177.437,"2","1","2",3528.74,"Food",18
19.25,"1",0.101689151,"5",54.6956,"1","3","2",163.7868,"Food",30
11.3,"1",0.066625843,"10",194.2478,"1","3","2",2712.4692,"Non Consumable",30
10.85,"1",0.162242617,"14",107.8622,"3","1","2",1058.622,"Food",20
5,"1",0.0648003527697595,"15",189.853,"3","2","2",4933.578,"Drinks",15
20,"1",0.064299088571134,"9",110.2544,"1","3","2",1454.1072,"Non Consumable",30
16.2,"1",0.044008347,"6",43.7454,"2","3","4",671.1264,"Food",32
10,"1",0.025867353,"4",264.6226,"2","1","2",4757.8068,"Food",18
12.3,"1",0.016476619,"1",74.338,"3","1","1",146.476,"Food",32
8.63,"1",0.031095246,"14",185.7582,"3","1","2",3529.4058,"Food",20
9.1,"1",0.0646622415558602,"10",115.4518,"3","2","2",2390.8878,"Non Consumable",10
6.92,"1",0.038422076,"5",62.5852,"1","3","2",438.0964,"Food",30
6.86,"1",0.061155983,"10",228.401,"1","3","1",229.701,"Non Consumable",19
20,"1",0.08131178,"12",37.819,"3","2","2",439.428,"Non Consumable",13
14.1,"1",0.125756824,"7",87.1198,"3","2","2",2529.3742,"Food",13
17.6,"1",0.05661033,"6",41.7454,"3","2","2",209.727,"Food",10
17.75,"1",0.073709686,"13",35.1216,"2","3","3",415.4592,"Food",8
8.6,"2",0.040432954,"4",191.653,"3","2","2",3795.06,"Food",10
7.27,"1",0.046749112,"9",100.4384,"2","3","3",1970.768,"Non Consumable",8
6.8,"1",0.062762374,"1",50.4034,"1","3","1",48.6034,"Food",19
15.6,"2",0.045542628,"14",170.7132,"2","3","4",4904.2828,"Food",32
6.935,"2",0.041346469,"14",103.1332,"2","1","2",820.2656,"Food",18
6.69,"2",0.036903419,"11",175.137,"3","2","2",1235.059,"Food",13
8.895,"1",0.075084457,"8",233.9616,"2","3","4",4452.8704,"Drinks",32
12.35,"1",0.026735372,"4",57.4246,"3","2","2",810.9444,"Food",15
15.6,"1",0.172453254,"7",115.1518,"1","3","2",683.1108,"Food",30
6.865,"2",0.035666655,"6",246.2486,"2","3","4",8063.5038,"Food",32
13.1,"1",0.037581243,"7",175.5054,"3","1","2",2451.4756,"Food",20
9.195,"2",0.122202946,"7",100.1016,"1","3","2",1619.2256,"Food",30
11.15,"1",0.056921876,"1",107.1622,"3","2","2",423.4488,"Food",13
16.1,"2",0.063319379,"5",180.9318,"3","2","2",1984.7498,"Food",13
6.465,"1",0.124402507,"4",266.1884,"1","3","2",5299.768,"Food",30
20.75,"1",0.108879177,"14",161.5578,"2","1","2",320.9156,"Food",18
7.655,"1",0.032125561,"4",115.7492,"3","2","2",2548.6824,"Food",10
20.25,"2",0.076097073,"5",193.5794,"1","3","2",1950.794,"Food",30
18.75,"1",0.052766297,"14",189.7504,"1","3","2",2492.7552,"Food",30
11.5,"2",0.020601791,"5",86.054,"2","1","2",1038.648,"Food",18
6.86,"1",0.036360386,"10",231.601,"2","3","4",7580.133,"Non Consumable",32
6.035,"1",0.140571971,"14",154.7998,"2","3","4",3383.5956,"Food",32
7.5,"1",0.05074138,"4",123.2072,"3","2","2",1837.608,"Food",13
17,"2",0.015997687,"14",229.1352,"3","2","2",4580.704,"Food",15
12.85,"1",0.033018559,"14",170.4422,"2","3","4",5000.8238,"Food",32
6.03,"1",0.022703693,"5",177.9028,"3","1","2",4781.7756,"Drinks",20
10.5,"2",0.013431109,"14",143.7154,"2","3","4",4821.7236,"Food",32
15,"2",0.0635953402378303,"11",235.6248,"2","1","2",1896.1984,"Food",18
18.75,"1",0.023876985,"5",97.4042,"2","1","2",2281.6966,"Drinks",18
17.85,"1",0.011281018,"14",213.756,"2","3","3",3408.896,"Food",8
18.35,"1",0.015328106,"8",107.5938,"2","1","2",1822.2946,"Drinks",18
18.35,"2",0.094488071,"7",87.1882,"3","2","2",515.3292,"Food",15
19.6,"1",0.047897663,"9",44.677,"3","1","2",173.108,"Non Consumable",20
7.39,"1",0.081841136,"15",190.053,"2","3","4",569.259,"Drinks",32
14.65,"1",0.072212787,"10",260.9594,"3","2","2",2878.2534,"Non Consumable",15
21,"1",0.049505857,"14",195.3478,"2","3","3",1162.4868,"Food",8
9.6,"1",0.02981155,"10",45.2086,"3","2","2",669.129,"Non Consumable",10
17.6,"1",0.058181585,"11",154.4314,"2","1","2",2326.971,"Food",18
14,"2",0.037734782,"6",166.4526,"3","2","2",4769.1254,"Food",10
6.59,"1",0.0646622415558602,"10",119.1098,"3","2","2",964.0784,"Non Consumable",10
17.6,"2",0.026827052,"2",47.8402,"1","3","1",91.8804,"Food",19
11.5,"1",0.072881535,"7",191.353,"3","1","2",2277.036,"Food",20
20.35,"2",0.014822802,"7",234.0958,"3","2","2",2570.6538,"Food",13
18.7,"1",0.046159928,"9",152.3682,"2","1","2",1677.1502,"Non Consumable",18
5.46,"2",0.107662745,"7",143.8786,"3","2","2",4334.358,"Food",10
9.31,"1",0.038014104,"6",62.351,"2","1","2",822.263,"Food",18
12.3,"2",0.106307146,"7",174.9396,"3","2","2",1569.9564,"Food",13
18.2,"2",0.066672058,"7",248.1092,"3","2","2",4233.1564,"Food",10
18.25,"1",0.015341139,"14",200.0084,"2","3","3",1984.084,"Food",8
18.25,"2",0.171174491,"5",156.463,"3","2","2",938.778,"Food",15
7.825,"1",0.325780807,"10",252.7698,"3","1","1",761.0094,"Non Consumable",32
10.195,"1",0.112859454,"8",114.486,"3","2","2",2490.092,"Drinks",10
5.34,"2",0.005962753,"14",102.4358,"3","2","2",2010.716,"Food",13
7.71,"2",0.047358246,"5",123.1756,"2","3","4",3998.7948,"Food",32
11.15,"2",0.086105815,"14",167.879,"3","2","2",2886.243,"Food",15
9.8,"1",0.026882496,"11",126.302,"2","1","2",3036.048,"Food",18
12.1,"1",0.040521714,"7",178.5002,"2","3","3",5552.1062,"Food",8
12.5,"1",0.020597493,"2",200.0742,"2","3","4",8958.339,"Food",32
9,"1",0.085538477,"14",169.2816,"2","3","4",3523.4136,"Food",32
15.5,"1",0.0646622415558602,"14",141.547,"3","2","2",3006.087,"Food",10
15.5,"2",0.0642573974698545,"14",147.2418,"2","3","3",1324.2762,"Food",8
5.15,"2",0.10239789,"11",122.1388,"1","3","1",495.3552,"Food",19
17.25,"1",0.108134654131881,"6",37.5822,"1","3","1",196.411,"Food",19
18.35,"1",0.0304697,"9",191.3162,"1","3","2",1346.9134,"Non Consumable",30
6.32,"1",0.021287234,"11",38.5822,"1","3","1",78.5644,"Food",19
5.51,"1",0.034467286,"9",96.7726,"3","2","2",2642.5602,"Non Consumable",13
13.35,"1",0.1027194,"5",228.8352,"3","2","2",5267.8096,"Food",15
18.6,"1",0.266234421,"3",98.5358,"3","1","1",402.1432,"Food",32
17.1,"2",0.129668578,"7",206.8638,"3","1","1",207.0638,"Food",32
5.94,"2",0.02923013,"2",189.4556,"2","3","4",3567.3564,"Food",32
19.1,"1",0.176411579,"10",173.2422,"2","3","4",2069.3064,"Non Consumable",32
14,"1",0.050371508,"7",214.7192,"1","3","1",862.8768,"Food",19
18.85,"1",0.036184755,"11",58.5562,"2","3","3",770.3306,"Food",8
7.97,"2",0.070017381,"11",89.3514,"3","1","1",177.1028,"Food",32
18.35,"1",0.030556922,"9",190.6162,"3","2","2",3271.0754,"Non Consumable",15
10.5,"1",0.011278535,"10",237.0248,"1","3","2",5451.5704,"Non Consumable",30
9.6,"2",0.0646622415558602,"14",191.0872,"3","2","2",4349.0056,"Food",10
7.275,"1",0.027812304,"14",147.476,"2","3","4",3368.948,"Food",32
6.035,"2",0.066051758,"1",187.724,"2","3","3",2050.664,"Food",8
6.65,"1",0.053506996,"4",150.0734,"2","3","3",3563.3616,"Food",8
20.2,"2",0.096046304,"11",178.7028,"2","3","4",4604.6728,"Food",32
7.285,"1",0.049922304,"5",156.9288,"1","3","2",1571.288,"Food",30
11.1,"2",0.036083537,"6",175.4712,"2","1","2",2988.1104,"Food",18
11.35,"2",0.005539114,"7",167.879,"2","1","2",4074.696,"Food",18
12.3,"1",0.036939673,"14",113.1834,"3","1","2",3109.9518,"Food",20
11.6,"1",0.037793818,"9",99.3042,"3","2","2",2281.6966,"Non Consumable",10
12.3,"2",0.106928681,"7",173.7396,"3","2","2",3663.2316,"Food",10
18.85,"2",0.138585859,"14",252.4724,"3","2","2",3271.7412,"Food",15
9.8,"2",0.06407717,"7",116.7492,"2","3","3",1621.8888,"Food",8
7.445,"1",0.037708542,"1",74.7354,"3","2","2",1128.531,"Food",15
11.1,"2",0.036020711,"6",177.2712,"3","2","2",2109.2544,"Food",13
21,"1",0.049295686,"14",194.4478,"3","2","2",968.739,"Food",13
20.2,"1",0.06449461,"14",259.2646,"3","2","2",3091.9752,"Food",15
18.2,"2",0.026117345,"1",239.2196,"3","2","2",3133.2548,"Food",15
11.8,"2",0.025904648,"11",102.4674,"1","3","2",2037.348,"Food",30
20.6,"2",0.080235512,"7",188.9556,"1","3","1",563.2668,"Food",19
9.8,"1",0.013830218,"15",45.306,"1","3","2",1304.968,"Drinks",30
18.6,"1",0.076855628,"14",161.0236,"3","1","2",483.3708,"Food",20
13,"1",0.041824524,"10",256.7014,"3","1","2",2805.0154,"Non Consumable",20
20.7,"2",0.12152072,"6",118.0466,"3","1","2",1060.6194,"Food",20
9.8,"2",0.073289899,"14",120.8098,"3","2","2",1325.6078,"Food",10
9.5,"2",0.022054553,"11",195.4452,"3","2","2",4502.1396,"Food",13
21.1,"1",0.029054046,"10",144.6786,"2","1","2",2889.572,"Non Consumable",18
9.6,"1",0.006665667,"10",164.1184,"2","3","4",3797.7232,"Non Consumable",32
8.975,"2",0.009057132,"4",104.099,"3","2","2",2476.776,"Food",13
4.92,"1",0.045955031,"1",199.1084,"3","1","2",2182.4924,"Food",20
17.5,"2",0.007551607,"5",145.8102,"2","1","2",1895.5326,"Food",18
19.6,"1",0.023835164,"10",103.3964,"2","3","4",3050.6956,"Non Consumable",32
9.695,"2",0.047503318,"6",244.6144,"2","1","2",3185.1872,"Food",18
15.2,"1",0.160665697,"14",227.5352,"3","1","1",916.1408,"Food",32
7.725,"1",0.048661041,"10",123.7414,"1","3","1",121.8414,"Non Consumable",19
20.5,"1",0.208987123,"1",106.0596,"3","1","1",215.7192,"Food",32
9.6,"1",0.006692529,"10",164.9184,"1","3","2",2972.1312,"Non Consumable",30
9.1,"2",0.136695145,"2",173.4054,"1","3","1",875.527,"Food",19
17,"2",0.140311123,"4",265.6884,"3","2","2",2649.884,"Food",10
14,"2",0.031330907,"4",52.364,"3","2","2",745.696,"Food",15
12.1,"2",0.061521569,"15",55.8614,"3","2","2",1436.7964,"Drinks",10
19.85,"1",0.176991029,"7",221.5772,"3","2","2",3558.0352,"Food",10
17.2,"2",0.0120098,"4",163.1184,"3","2","2",2807.0128,"Food",13
8.71,"2",0.072141818,"4",183.3924,"3","2","2",2776.386,"Food",13
6.89,"2",0.136984147,"14",192.682,"2","3","3",2703.148,"Food",8
18.75,"1",0.0648003527697595,"5",97.9042,"3","2","2",1686.4714,"Drinks",15
19.7,"1",0.052964982,"7",57.793,"2","3","4",1754.383,"Food",32
14.5,"1",0.064299088571134,"4",154.4682,"1","3","2",1524.682,"Food",30
7.785,"1",0.155316936,"7",64.151,"3","1","1",316.255,"Food",32
16.25,"2",0.048738407,"7",152.8682,"2","3","4",5031.4506,"Food",32
20.75,"1",0.064299088571134,"9",149.4734,"1","3","2",2969.468,"Non Consumable",30
17.6,"1",0.010031539,"14",161.5552,"1","3","2",1787.0072,"Food",30
16.85,"1",0.036383293,"14",91.0488,"3","2","2",1086.5856,"Food",13
20.6,"2",0.0646641146824417,"14",178.1344,"3","2","2",3568.688,"Food",13
5.175,"1",0.03736783,"4",86.9224,"1","3","2",255.6672,"Food",30
17.85,"1",0.087604647,"2",196.9794,"2","1","2",1560.6352,"Food",18
8.93,"1",0.028461453,"5",152.234,"2","1","2",5053.422,"Drinks",18
14.3,"2",0.034244601,"1",97.2726,"2","3","4",1957.452,"Food",32
7.655,"1",0.031938828,"4",114.1492,"3","2","2",1158.492,"Food",13
18.35,"1",0.014024028,"10",224.5746,"3","1","2",2692.4952,"Non Consumable",20
19.75,"1",0.014232071,"10",100.9332,"2","3","4",1743.0644,"Non Consumable",32
14,"1",0.023730384,"1",104.3332,"3","2","2",1435.4648,"Food",13
11.6,"1",0.038578846,"5",56.1272,"2","1","2",671.1264,"Food",18
15.85,"1",0.108036187,"15",57.3904,"2","3","3",703.0848,"Drinks",8
10.5,"2",0.013572808,"14",143.2154,"3","2","2",1559.9694,"Food",10
16.7,"2",0.06082402,"1",98.7384,"1","3","2",1773.6912,"Food",30
17.6,"1",0.074345142,"10",230.901,"1","3","2",4364.319,"Non Consumable",30
18.25,"1",0.075501241,"14",123.1046,"2","3","3",249.0092,"Food",8
21.1,"2",0.16216286,"7",62.2168,"2","3","3",383.5008,"Food",8
9.1,"2",0.081652352,"2",177.0054,"3","2","2",2101.2648,"Food",13
15.25,"1",0.061434045,"10",130.9968,"2","3","3",2348.9424,"Non Consumable",8
14.35,"1",0.017073332,"9",109.5228,"3","2","2",1657.842,"Non Consumable",15
17,"1",0.118806857,"6",248.8434,"2","3","4",6705.2718,"Food",32
5.885,"2",0.092694107,"4",53.6982,"1","3","2",1525.3478,"Food",30
16.1,"1",0.065183228,"5",148.076,"3","1","2",1464.76,"Food",20
19.2,"2",0.005561538,"16",224.0062,"2","3","4",3837.0054,"Food",32
19.7,"1",0.024635077,"15",84.1592,"1","3","2",1073.2696,"Drinks",30
11.5,"2",0.126313413,"6",100.6358,"3","2","2",2010.716,"Food",10
16.5,"2",0.066383907,"3",180.4292,"3","2","2",2189.1504,"Food",15
15.15,"2",0.066279832,"6",147.876,"2","1","2",4540.756,"Food",18
12.15,"2",0.042681522,"11",184.295,"3","1","2",2014.045,"Food",20
15.7,"2",0.064299088571134,"7",112.4544,"1","3","2",1230.3984,"Food",30
11.6,"1",0.038736838,"5",55.8272,"3","2","2",1454.1072,"Food",10
12.85,"1",0.098910759,"6",37.6164,"1","3","2",308.9312,"Food",30
15,"1",0.049178998,"15",65.6168,"3","2","2",639.168,"Drinks",15
11,"2",0.057011062,"7",241.9512,"1","3","2",2908.2144,"Food",30
5.88,"1",0.003589104,"8",155.5998,"1","3","2",1691.7978,"Drinks",30
7.825,"1",0.0646622415558602,"10",253.4698,"3","2","2",6849.0846,"Non Consumable",10
9.42,"2",0.043690499,"6",60.2194,"2","3","4",1733.7432,"Food",32
10.695,"2",0.10154201,"3",173.7712,"1","3","1",175.7712,"Food",19
19.6,"1",0.025164132,"9",152.6024,"2","3","4",6072.096,"Non Consumable",32
13.6,"2",0.119077255,"5",231.23,"1","3","2",2330.3,"Food",30
8.06,"1",0.021497594,"3",230.3326,"3","2","2",1386.1956,"Food",10
10,"1",0.025702129,"4",262.6226,"2","3","4",7136.7102,"Food",32
7.105,"1",0.075000682,"10",61.0562,"1","3","1",296.281,"Non Consumable",19
18.6,"1",0.118419683,"12",58.3588,"3","2","2",1545.9876,"Non Consumable",15
9.5,"2",0.035151215,"7",171.8448,"3","1","2",2556.672,"Food",20
16.85,"1",0.044414056,"7",182.4266,"3","1","2",2028.6926,"Food",20
17.85,"1",0.052471995,"14",123.7072,"3","2","2",2450.144,"Food",10
13.1,"1",0.020853376,"5",117.4782,"1","3","2",1906.8512,"Food",30
11.3,"1",0.047791878,"10",180.766,"2","1","2",5033.448,"Non Consumable",18
13.3,"1",0.02136022,"1",120.4124,"2","3","3",1777.686,"Food",8
15.2,"2",0.103988736,"7",177.0054,"3","2","2",3677.2134,"Food",15
20.7,"2",0.114581955,"5",94.3436,"2","3","3",945.436,"Food",8
7.405,"1",0.02556185,"4",89.7146,"1","3","1",182.4292,"Food",19
6.15,"1",0.046459438,"1",100.5384,"2","3","3",1675.1528,"Food",8
11.35,"2",0.023322478,"5",182.5608,"3","1","2",3307.6944,"Food",20
19.85,"1",0.175962247,"7",223.0772,"3","2","2",1779.0176,"Food",13
10.3,"1",0.255929096,"11",103.3648,"3","1","1",311.5944,"Food",32
8.18,"2",0.082333019,"6",58.1588,"1","3","2",343.5528,"Food",30
12.15,"1",0.021757269,"2",165.0184,"2","1","2",3302.368,"Food",18
6.03,"1",0.0226994,"5",176.4028,"3","2","2",4250.4672,"Drinks",13
15.85,"2",0.110653377,"6",36.9506,"3","2","2",759.012,"Food",10
18.6,"1",0.065771529,"6",245.7802,"1","3","1",245.6802,"Food",19
12,"1",0.0646622415558602,"9",262.3278,"3","2","2",1561.9668,"Non Consumable",10
17.1,"1",0.0642573974698545,"10",114.686,"2","3","3",1358.232,"Non Consumable",8
10.5,"2",0.024991056,"7",217.9508,"3","1","2",2821.6604,"Food",20
17.5,"1",0.013658248,"6",256.3304,"2","1","2",6199.9296,"Food",18
16.1,"1",0.034278413,"7",255.2356,"1","3","2",6867.0612,"Food",30
20.1,"1",0.108134654131881,"9",61.3536,"1","3","1",183.7608,"Non Consumable",19
11,"1",0.185306514,"2",125.6046,"3","1","1",622.523,"Food",32
7.55,"2",0.051794958,"7",122.6072,"1","3","1",122.5072,"Food",19
19.25,"2",0.027058066,"11",194.811,"1","3","2",2749.754,"Food",30
19.6,"2",0.041740902,"6",49.2376,"2","3","3",958.752,"Food",8
14.85,"2",0.035400659,"7",161.9578,"2","3","3",1444.1202,"Food",8
14.65,"2",0.099535996,"14",52.2666,"2","3","3",615.1992,"Food",8
9.3,"1",0.175336471,"14",107.0964,"3","2","2",1472.7496,"Food",10
11.6,"2",0.143319995,"5",237.5222,"2","3","4",7170.666,"Food",32
14.5,"1",0.01950565,"12",163.921,"2","1","2",2446.815,"Non Consumable",18
8.365,"1",0.071846495,"8",37.9506,"3","1","2",569.259,"Drinks",20
12.85,"2",0.0642464577651515,"7",252.3382,"3","1","2",4794.4258,"Food",20
13.5,"2",0.017887238,"14",79.496,"2","1","2",1438.128,"Food",18
7.365,"1",0.159967845,"14",94.712,"3","1","2",1304.968,"Food",20
21.1,"2",0.020718655,"3",130.4994,"3","1","2",2184.4898,"Food",20
15.2,"1",0.096592065,"9",117.4492,"2","3","4",1621.8888,"Non Consumable",32
9.5,"1",0.074460855,"14",253.6724,"2","1","2",5033.448,"Food",18
12.85,"1",0.030789914,"16",254.904,"3","2","2",3036.048,"Food",10
14,"1",0.030216783,"7",216.6192,"2","3","3",3020.0688,"Food",8
18.35,"2",0.094279004,"7",86.3882,"3","2","2",1545.9876,"Food",13
6.785,"2",0.04022593,"14",210.9928,"3","1","1",210.3928,"Food",32
7.155,"2",0.168527463,"2",33.6874,"3","2","2",1023.3346,"Food",15
5.82,"2",0.077304459,"7",257.633,"3","2","2",4613.994,"Food",13
17.75,"1",0.0642573974698545,"12",108.6912,"2","3","3",1201.1032,"Non Consumable",8
18,"2",0.142570104,"7",88.2514,"1","3","2",1505.3738,"Food",30
7.06,"2",0.043968652,"16",57.6904,"2","1","2",585.904,"Food",18
15.6,"1",0.045076878,"5",241.3854,"3","2","2",2900.2248,"Food",15
18.35,"1",0.030347404,"9",192.5162,"2","3","4",3078.6592,"Non Consumable",32
12.3,"1",0.052492122,"10",191.053,"3","2","2",3415.554,"Non Consumable",13
15,"2",0.077999504,"11",238.0248,"3","2","2",1896.1984,"Food",13
18.2,"1",0.012597384,"14",141.218,"1","3","2",2936.178,"Food",30
20.5,"1",0.023179181,"12",154.034,"2","1","2",2450.144,"Non Consumable",18
8.27,"2",0.128126825,"15",183.6924,"2","1","2",1295.6468,"Drinks",18
8.5,"1",0.097410707,"4",52.7324,"2","3","4",2492.7552,"Food",32
8.93,"1",0.028417272,"5",154.534,"3","1","2",2603.278,"Drinks",20
6.215,"2",0.049902382,"1",225.8062,"3","2","2",3159.8868,"Food",10
20.25,"2",0.014823358,"5",190.7162,"3","2","2",1154.4972,"Food",15
7.895,"2",0.061424738,"3",57.7588,"2","3","3",1145.176,"Food",8
19.35,"2",0.049594299,"7",77.0644,"1","3","2",2278.3676,"Food",30
9.695,"1",0.113939434,"9",160.2604,"3","1","2",1901.5248,"Non Consumable",20
19.5,"1",0.027532258,"10",185.0608,"3","1","1",551.2824,"Non Consumable",32
8.21,"1",0.045016894,"5",87.6198,"3","2","2",1133.8574,"Food",15
7.3,"1",0.086307051,"6",146.8076,"3","2","2",1330.2684,"Food",15
20,"2",0.104083376,"4",107.4622,"3","1","2",3705.177,"Food",20
7.865,"1",0.061154604,"3",165.3526,"2","1","2",1151.1682,"Food",18
8.895,"1",0.184035253,"5",42.2138,"3","1","1",40.6138,"Drinks",32
20.35,"2",0.024815024,"7",234.0958,"1","3","1",467.3916,"Food",19
16,"2",0.106918052,"1",183.5634,"2","1","2",4725.8484,"Food",18
18,"1",0.0635953402378303,"9",158.0604,"2","1","2",3327.6684,"Non Consumable",18
18.7,"1",0.105104552,"6",121.7072,"2","3","3",1347.5792,"Food",8
7.72,"2",0.087936752,"7",115.9466,"2","3","4",4124.631,"Food",32
10.6,"1",0.056795923,"5",232.8642,"3","1","2",3485.463,"Drinks",20
5.655,"1",0.176070535,"15",144.0102,"3","2","2",1749.7224,"Drinks",10
8.775,"1",0.19244045,"5",43.9428,"3","1","1",131.8284,"Drinks",32
10.195,"1",0.051871718,"2",35.3558,"2","3","3",237.6906,"Food",8
8.06,"1",0.035780177,"3",230.2326,"1","3","1",693.0978,"Food",19
16.35,"2",0.104463896,"7",227.1062,"1","3","1",225.7062,"Food",19
6.46,"2",0.049162885,"7",146.9102,"3","1","2",1895.5326,"Food",20
13.5,"1",0.072655379,"10",157.792,"3","2","2",3994.8,"Non Consumable",13
16.2,"1",0.050442528,"10",190.8162,"3","2","2",2693.8268,"Non Consumable",15
19.1,"1",0.177992139,"10",173.1422,"2","3","3",2931.5174,"Non Consumable",8
18.35,"1",0.0643032613957621,"8",188.1872,"2","3","4",3214.4824,"Drinks",32
5.48,"1",0.015131684,"6",83.025,"2","1","2",1414.825,"Food",18
6.055,"1",0.031151714,"7",158.7578,"2","1","2",2085.9514,"Food",18
9.6,"1",0.024456797,"9",186.6214,"1","3","2",3203.1638,"Non Consumable",30
6.135,"1",0.192540665,"15",160.2236,"1","3","1",322.2472,"Drinks",19
8.43,"1",0.01732573,"15",197.9768,"3","1","2",1182.4608,"Drinks",20
8.27,"2",0.127821472,"15",185.9924,"1","3","2",555.2772,"Drinks",30
10.195,"2",0.012477512,"11",197.111,"2","1","2",785.644,"Food",18
14,"1",0.028980533,"9",129.531,"2","3","3",2077.296,"Non Consumable",8
8.01,"1",0.070356805,"8",36.8532,"2","1","2",755.0172,"Drinks",18
16.25,"1",0.057396092,"7",125.8046,"3","1","2",747.0276,"Food",20
13.35,"1",0.048017962,"2",219.6166,"3","2","2",3483.4656,"Food",13
8.71,"2",0.071806046,"4",186.5924,"2","3","4",5182.5872,"Food",32
